Name,Gender
sandeep dahiya ms/o azad singh r/o village bound p,0
kishnaram,0
ankur kumar,0
sonu,0
parkash @ sagar,0
sumit,0
sumit,0
md rahmat ali,0
josin jomon,0
rohit @ sonu,0
mukesh,0
rakesh kumar,0
ashok rai,0
saurabh kumar,0
rohtash,0
arhiyant jain,0
suman lal,0
bajrang lal @ jugal kishor,0
bajrang lal @ jugal kishor,0
rana,0
sumit,0
vansh goel,0
jagbir,0
mohd. ali,0
mohit,0
atul kumar @ rahul,0
sharda rao,0
puran chand,0
prakash,0
dinesh,0
mho javed,0
rajkumar,0
km.deyji,0
vakil,0
mohd masoom billa,0
umesh chand,0
vikash,0
bhasker nath tiwari,0
abdul hafiz,0
deepak,0
tool bahadur,0
mukkesh,0
mukesh,0
inderjit,0
jagdish parsad s/o mohru lal,0
raju,0
vinit kumar @ banty,0
dhanu /dhanparkesh,0
anurag tiwari,0
rajiv @ raju,0
rahul sharma,0
jitender,0
ajit kumar,0
rohitash keer,0
gulab gameti,0
kareshan,0
sitaram,0
brij mohan,0
parmodh,0
imam baksh,0
devashish sahu,0
yogesh,0
vishal srivastav,0
parsant,0
vikas,0
bansi lal,0
rama nand,0
mohamad sahajeet,0
lalit kumar,0
deepak tak,0
abdul aziz,0
md javed,0
devender kumar @ ashu,0
jishant,0
rihan,0
dalpat,0
deepa ram,0
deeraj,0
ashok meena,0
surya dev singh,0
budhu,0
maushid,0
jagdish kaliya,0
parmod kumar,0
mudssir,0
nand lal,0
lav,0
deepak,0
anil,0
deewan singh,0
vishal,0
devendra,0
pankaj gupta,0
vinay,0
jitendra,0
ashu,0
jagmohan,0
zamile amhed,0
ravinder,0
amjad,0
rohit,0
subham madhwal,0
mushir,0
rambarose,0
aasif,0
mohd siraz s/o mohd nisar,0
ansar,0
juber,0
parveen sha,0
ramkumar,0
deepak,0
ratan singh,0
gautam  mandal,0
mr. kishan singh,0
vishnu,0
kishan lal,0
biram,0
vivek sharma,0
jaquir,0
ramesh,0
kapil,0
dhan singh,0
bir singh,0
deepan dev,0
rahu kumar,0
meera devi,0
munna ram,0
ct. dilbag singh,0
sadabrij,0
mohit,0
rudra narayan urf sonu,0
vinod,0
dana ram,0
akshay @hunny,0
lokesh deswal,0
akshay pahwa,0
parvesh @ poni,0
manowar hussain,0
aahim,0
shyan bahadur,0
shahbuddin,0
kaushal kumar,0
ram singh negi,0
puran chandra bahuguna,0
vinod kumar,0
tara chand sharma,0
imran,0
sh labh singh,0
mohsin,0
pervinder,0
ramu,0
lala,0
raja,0
rohan mandl,0
sanjay,0
salman khan,0
girish chander kapadi,0
liyakat ansari,0
sumit kumar,0
prem chand,0
kamal,0
narendra nagda,0
saurabh,0
rohit,0
nadeem kha,0
arsad,0
mohammad humayoun,0
raja,0
narender singh,0
nasar ali,0
gurdayal,0
omprakash s/o balsingh,0
shan mohd,0
manish,0
keval thakur,0
jugal kishor chouhan,0
rahul,0
jairam singh,0
pooja chaudhry,0
suresh,0
salim,0
subhash,0
vishnu parshad,0
ram kishan gola,0
vijay  banshwal,0
jeet pal  @jitu,0
vidya nand jaiswal,0
aluddin hushen,0
mrityunjay,0
masheen yadav,0
syamsunder,0
girjesh kumar,0
narender singh,0
narender singh,0
sattaram,0
amrik singh,0
vishal kumar,0
yogesh,0
mangi ram singh,0
habib s/o karimsab,0
nayan saikh,0
deepak,0
sunil kumar,0
pradeep kumar,0
narayan singh rawat,0
suman,0
rahul,0
sabir,0
rakesh,0
subburaiyalu,0
sachin,0
himansu garg,0
baban mishra,0
nakched parsad,0
aadil,0
shahbaz,0
riyasat ali,0
ashok kumar,0
ramesh,0
dharmender,0
amrik singh,0
sachin raghav,0
rahul,0
upender,0
saranjeet singh,0
ramjiyawan,0
ravinder kumar rai @ dannu kumar rai,0
babar,0
karmveer singh negi,0
pram jeet dabas,0
emilia toppo,0
bhramanand kumar,0
surender kumar yadav @ kaku,0
rathan lal ji,0
mahendra kumar,0
akhil ravindran,0
akshat baliyan,0
ankit negi,0
mahnatha sahni,0
prem kumar,0
ram naresh,0
hansraj meena s/o raghunath meena r/o maharajpura,0
rohit gill,0
deepak @ pardeep,0
ravi,0
rajit kumar,0
ayush pathak,0
omkar,0
vikash,0
radheshyam,0
mahesh kumar yogi,0
kishan chand @ rahul,0
raju @ rahul,0
latesh,0
pankaj taren,0
ram narain,0
aashish,0
krishan,0
raju,0
roop chand,0
shambhu munda,0
dinesh gupta,0
virendra singh,0
ishwar singh,0
anil kumar,0
mohd. nafees,0
ganpati korada,0
fateh singh,0
prince kumar,0
aditya,0
chhanoyar shekh,0
laxman dass,0
sonu,0
hansraj,0
nasir,0
vikesh kumar,0
sanoj kumar,0
kapil,0
bhagwan singh,0
vivek urfh navin,0
bishesh kumar,0
shahrukh,0
vikas,0
riyazuddin,0
mangi lal,0
krish,0
salman,0
mangal singh,0
prem pal,0
kuldeep kumar,0
parveen,0
sh attar singh,0
anil kumar,0
raju,0
kishan lal,0
chanchal @ chintu,0
deepak,0
ashok kumar  s/o la jeet,0
ravi tripathi,0
sujit kumar,0
urmila,0
kumari preeti,0
pankaj,0
lilu ram,0
govind rao,0
kalayan,0
vivek kumar gupta,0
ram ratan,0
akash,0
mho aamir,0
parveen,0
satish chand jain,0
sujata yadav,0
sandeep,0
salman,0
jagdish ram,0
raja ram,0
ramesh meena,0
rohit,0
anup,0
sanjay gupta,0
sanjay gupta,0
rafi,0
tushar vats,0
gopal singh,0
mehtab alam,0
ramkishan,0
deepu,0
gaurav,0
joni,0
manish jain,0
mahendra singh chotele,0
jai kumar,0
mukish kumar,0
shi8vprakash,0
sanjeev saad,0
rajesh kumar,0
amrish dixit,0
nanak prasad,0
sahil @bohlu,0
firoz,0
abhimanyu,0
deepak,0
rajbir,0
sunil kumar bharati,0
arun,0
bhura ram,0
arjun,0
pram prkash sharma,0
chhotu,0
altab,0
raju,0
gajender singh,0
lokesh kumar ojha,0
rahul bhiram,0
ashish kumar,0
dharmender,0
aashu,0
mandeep,0
karan trehan,0
niyaaz khan,0
ajay tomar,0
md afjal,0
harpal singh,0
ramkaran gujar,0
raju,0
satpal,0
dinesh kumar,0
pintu kumar,0
sumit,0
lalit kumar,0
yaqoob,0
arshad,0
ali mohamad,0
ramesh chander,0
prince,0
ravi,0
salim,0
sandeep,0
vasim @ bhoora,0
muzamiil,0
sukhveer singh,0
kirodimal,0
amar,0
ashwani kumar,0
shishpal,0
suneel kumar,0
adrash,0
lekhram,0
shyam dhar mishra,0
bheem singh,0
ajay bairagi,0
krishna,0
mohsin,0
mohd. sazzad ansari,0
akash,0
hardev,0
virender,0
punit sharma,0
suraj malhotra,0
ramnath,0
moh.,0
chand miya,0
anil,0
nanka bhil,0
ram niwas,0
rakshit singh,0
neeraj kumar verma,0
satish kumar,0
sonu,0
suraj,0
raju,0
rajesh,0
pusgpender,0
dinesh kartik,0
sumesh,0
sajjan,0
darshan lal,0
om parkash,0
surya narayan,0
hardam kumar,0
mukhtar khan,0
fahim,0
sonu,0
sunilrawat,0
anjan kumar sharma,0
danish,0
menpal,0
gulshan grover,0
vikash,0
hitlar,0
ajay kumar,0
kala,0
faiyaaz,0
jai narayan jat,0
sh.shiv charan singh,0
salim  kha,0
fakrudeen,0
vishal lamba,0
mo. safik,0
aaftab,0
vinayak,0
munish singhla,0
dilshad,0
avinash jha,0
shubham dandriyal,0
saahil nautiyal,0
mohd. kaish,0
surender kumar,0
braj mohan,0
neeraj,0
pappu @ raju,0
netram,0
pawan saini,0
rajider singh,0
akram ali,0
jiya rahman,0
hansraj,0
mohd. rizwan,0
naryan chamaar,0
afjal,0
mohan lal,0
satayanarayan,0
manoj jha,0
amir khan,0
pankaj,0
maisan,0
shiv sagar,0
nadem,0
mathura @ vijay,0
deerendra singh,0
dhirender singh ravat,0
rajesh kumawat,0
ajit,0
rajkumar,0
sorab,0
omparkesh,0
amar nath,0
jitesh,0
manjeet,0
kouchu,0
vinod kumar,0
sandeep sahu,0
rma kant,0
chura mukhiya,0
sanjay s/o deep chand,0
mujeeb,0
amit pal,0
kalu lal khatik,0
chunni lal,0
subash rai,0
noor ahmed,0
krishan pal,0
ram kishan,0
pramod choudhary,0
krish,0
saud,0
rakesh kumar,0
smt lalita,0
ankit,0
chandan,0
adarsh @ sonu,0
bhupesh kumar,0
ghantoli,0
shekhar chand,0
lokesh manchanda,0
nitin,0
adil,0
hari shankar,0
subhash,0
sushil,0
muzmil,0
narender,0
ravindra jindwal,0
abhinav,0
sajid hussen,0
haliya charpota,0
pawan meghwal,0
shivraj,0
riyajul,0
pawan kumar gupta,0
anoop roy,0
chandpreet,0
chaman gupta,0
ved pal,0
ankit gupta,0
leelu,0
sahnabaj,0
rahul singh,0
nabi hussain,0
prakash regni,0
ajay,0
ram kuamr,0
nanak chand,0
mathura singh,0
naresh kumar,0
sandeep sharma,0
sandeep sharma,0
santram,0
karan gulyani,0
naman kaushik,0
vijaypal,0
lal ji parshad,0
titu,0
kishan singh,0
nisar ahamad,0
abhijeet adhikari,0
mukesh kumar,0
pradeep @ sunny,0
aman bhatt,0
mayank pandey,0
sachin tomar,0
ashwani,0
gajendra singh sekhawat,0
javed siafi,0
sahabudeen,0
gurbachan singh s/o darshan singh,0
dev,0
devender chodhary,0
hari uraown,0
satpal kaura,0
jaspreet,0
jaspreet,0
jaspreet,0
sanjay sharma,0
satendra,0
pintu,0
sabir,0
rajesh,0
vivek,0
laxman,0
subhan,0
hariom panday@shivam,0
manoj,0
asgar kamal,0
vijay tyagi,0
rahul,0
rohit,0
jatin,0
vijay kumar,0
mukesh kumar,0
raju,0
chander bhan,0
mukesh chauhan,0
monu,0
raj kumar,0
goldi chopra,0
khursid alam,0
nesha,0
sohal pal,0
santram,0
ajay sadana,0
tulcharam,0
jitendra kumar,0
santosh kumar,0
punkaj,0
dashrath,0
adalat,0
ranjeet,0
vijay aggarwal,0
sumnesh,0
ashok kumar,0
chander prakash bansal,0
saleem ansari,0
rajesh arora@kamal,0
chunaram,0
arjun,0
vikrant,0
rinku,0
rohit,0
rajesh kumar,0
sumit kumar,0
suraj,0
ranjeet kumar,0
prabhakar pandey,0
shri kumar,0
umar,0
om prakash,0
suresh,0
mohd. kasim,0
rajiv shah,0
rahul,0
sube singh,0
javed,0
ravishankar,0
manish kumar,0
karishan,0
rajkumar,0
mohammad shahid,0
mohammad shahid,0
isharar ahmed,0
anil kumar,0
shashank sharma,0
mohd.javed,0
sajjan kumar,0
adil,0
aman,0
yadvir,0
santram @ santu,0
mishri lal,0
ganga ram,0
somprakash,0
ashok kumar @ jain,0
pradeep singh,0
ramniwas,0
s p vinit gupta,0
gulshan singh,0
sanjeev kumar soni,0
unknown,0
sunil,0
ashok kumar,0
lakki prajapti,0
nadeem,0
salman,0
satish kumar,0
gaurav gupta,0
tariq,0
subhash sharma,0
gopal,0
satendra kumar,0
sandeep,0
banti,0
satish,0
umanath @ nanda babu,0
rajeev kumar,0
suresh kumar,0
atif,0
anamol modi,0
unknown @ monu,0
randhir kumar,0
mohd mahfooz alam,0
shivam,0
amit kumar,0
sauhal,0
kishor saini,0
tarun upadhyay,0
sardar pal singh,0
lokesh,0
sajid,0
mustafa mandal,0
shil kherval,0
lalit mohan rawat,0
parkash agarwal,0
arun,0
rajkumar sharjma,0
manish gautam,0
adarsh,0
hitender kumar,0
sanny,0
varun kumar,0
viresh kumar,0
chunni lal,0
suresh singh,0
mohd. arjoo,0
mukesh,0
anil kumar,0
shi girdhari,0
sumit chhouhan,0
nikhil kumar,0
virender,0
abhishek,0
suresh kumar,0
dalpat singh,0
rinku,0
shiv kumar rai,0
kalu lal meena,0
bunda ram,0
shjad ali,0
anil nimesh,0
mukesh kumar,0
kauva,0
sethi,0
rajesh rawat,0
manoj,0
deepak,0
sukhbir,0
deepak @ pritesh,0
rakesh  singh,0
vikash kumar,0
nagender singh,0
opendar singh @ tinkal  rajpoot,0
prem,0
babu lal,0
manoj kumar,0
madan,0
kamal,0
nishant tyagi,0
lukkad @ kishore,0
vinod @ biraje,0
abhisek,0
prittam dass,0
harvinder @kala @ravinder,0
rajdev,0
rohtash,0
nitin,0
malkeet,0
ghisaram @ amar singh,0
anand msingh,0
satender kumar,0
mohd. iliyas @ firoj,0
poma ram,0
pankaj kumar,0
yasin,0
suresh,0
husain mohommad,0
rakesh kumar,0
sandip kumar,0
rajesh kumar gupta,0
budhi singh,0
ashok kumar,0
julfikaar,0
chhabil singh,0
susan subva,0
md. alikhan,0
mohd. sakil,0
kundan,0
jaibir,0
babudden kuresi,0
tilakraj,0
rahul,0
sunil kumar,0
vipin,0
vicky sharma,0
sahnaj,0
narender singh,0
suwa lal,0
pintu,0
partap @ pappu,0
bhagwati prasad,0
lal singh,0
govind singh,0
shekh nasir husain,0
shri gani mohammad,0
animesh kumar suman,0
sumit bainsla,0
shahid,0
satish,0
kingkar mandal @ deepak,0
ram govind,0
gaurav,0
sandeep kasera,0
bheem pal,0
maqsood alam,0
ramesh panwanr,0
tarun,0
khushi mho,0
vivek,0
jodhi kumar,0
avdesh kumar yadav,0
prince,0
gopal singh hada,0
amit,0
manuvar hussain,0
anurag mohan saklani,0
devesh,0
manoj,0
gen bahadur,0
safiq @ shanawaj,0
nitin kumar,0
shami khurana,0
arun,0
akash,0
harsh,0
panchuram meena,0
manoj singh bisht,0
rajesh kumar,0
amrjeet,0
rinka @ rinku rathour s/o  naresh kumar r/o  66 ha,0
vishal,0
joginder,0
rahul @ bhola,0
nikhil saini,0
chhotu,0
amit tandan,0
vinod sehgal,0
dara singh,0
rajeev @ neetu,0
girwer singh,0
prasant kumar,0
jagdesh ram meghwal,0
sandeep,0
basibul,0
dharmender kumar,0
rameh chand,0
mahesh sharma,0
ravi,0
arvind @ ramesh,0
dhulin,0
asutosh sharma,0
banwari lal,0
parem varma,0
narender,0
ilyas,0
rafeddin,0
md. waseem,0
anurag singh alias banti,0
manjeet,0
sushil sharma,0
dharampal,0
narayan lal,0
shital,0
jetender @ sonu,0
angda prasad mishra,0
rajesh kumar,0
umesh,0
jafar ali,0
ashu singh,0
vikas,0
gulfam saifi,0
mukesh @ kala,0
narendra  mishra,0
avnit / chotu,0
subhash,0
prayatan prabhas,0
abhijeet,0
bittu,0
gopal lal,0
naveen lal,0
mukesh kumar,0
manoj kumar,0
lalu,0
maan singh,0
pardhuman kumar gupta,0
deni,0
mohan lal saini,0
jasbir singh,0
gopal kishan,0
tarun,0
shiv prasad,0
vijay lal,0
dilvar,0
devesh sharma,0
abhishek,0
ramu@ ramchandar,0
parkash,0
om prakash jat,0
pritam,0
mukesh kumar,0
lawli / lakky,0
goverdhan,0
yogendra thakur,0
ajay kumar,0
mannu,0
nadeem,0
jitender yadav,0
said ahmed,0
jeete,0
rinku,0
mo vahid,0
ashok agrrwal,0
prinsh,0
jai kishan,0
vinod kumar,0
sivam,0
sh lalchand,0
suraj pal,0
tara chand s/o sultan,0
rahul,0
prabhash yadav,0
suresh,0
ramesh kumar,0
lalit kumar,0
harun,0
virender,0
vinod kumar,0
laxman kumar,0
akash,0
sonu roy,0
rahul singh,0
harish,0
sonu,0
ajay,0
munna,0
anish,0
akhileshwer,0
ram sagar kumar,0
gaurav @ little,0
sukhsohan,0
satish,0
jai gopal,0
basant ram,0
mohd iqbal,0
shahzad,0
pradeep kumar,0
ravi singh,0
rajender singh,0
ankit,0
vinay kumar,0
raju kashyap,0
mohan singh meena,0
md. saran,0
sushpal,0
dinesh kumar,0
aman,0
aman deep,0
chotum karmokar,0
ikbal,0
manish @ mantu,0
danish,0
ashish,0
naveen kumar,0
tapender upadyay,0
perveen kumar,0
rakesh kumar,0
rahul kumar,0
chandan,0
ravi kumar,0
giriraj,0
tejender singh,0
krishnal,0
ashu rehman,0
golu,0
pawan kumar,0
rakesh,0
azim,0
vipin,0
arajun singh,0
junna khan,0
maman singh,0
rahul,0
rahul,0
ram ratan,0
rasid,0
sachin,0
dhurv solanky,0
osier,0
jitender tiwari,0
prannab dey,0
ravi,0
jaswant,0
kartik,0
suresh kumar,0
babloo @ ajay,0
parveen kumar,0
vishal sarin,0
nagendra parihar,0
vishal sarin,0
narayan sharma,0
yogesh,0
deepa ram,0
rajender,0
jitender,0
mho. zuber,0
aash mohoomad,0
sumant @  chintu,0
md chand,0
mukat singh,0
salim,0
arjun ram,0
santosh kuamr,0
sunil,0
ram naresh tiwari,0
sakchan,0
chander shekhar,0
kirorimal,0
ashok sharma,0
shree ram,0
saurabh,0
bhimsen,0
mukesh kumar,0
ashok kumar,0
lakhu parsad,0
sourab verma,0
jairam singh,0
sanju,0
ashish rout,0
shri ram parkash,0
daksh,0
sanjay ram,0
sachin kumar,0
mitlesh kumar mishra,0
praveen kumar,0
ravinder,0
chandu,0
sanjeev dass,0
vakeel,0
manoj kumar,0
anuj,0
himanshu,0
rajender singh,0
shabbir,0
ramswroop s/o jaidev mena,0
mishrilaal,0
shri kumar parthi,0
mosim,0
sumit risidev,0
ashif,0
yogendra,0
mohd. aklim,0
aman @ kalu,0
pradep kumar,0
jeet ram,0
laxman,0
parth,0
sharukh khan,0
bhemji patidar,0
moh an kumar,0
monu,0
ajay,0
rajat garg,0
bishana ram,0
prince,0
rajesh gupta,0
arvind,0
sanjeev shekhar,0
modh danish,0
sunil,0
amit,0
ramulu bumulu,0
naseem,0
arun,0
mohit kumar,0
ishwar singh,0
sanjiv kumar,0
rakesh,0
rajesh,0
chertamani dubey,0
sidharth,0
hamid,0
veer bahadur,0
bharat,0
satyam,0
sunil,0
hifjul kha,0
suresh,0
pardeep,0
sainky,0
jayantadass,0
peer mohmmad,0
kavit,0
bupal,0
abhishak,0
mohit,0
sukesh kumar choudhary,0
ashok kumar,0
ranjan singh,0
mohd ashim,0
subham negi,0
arun,0
rajat,0
sagan lal chalan,0
ravi @ nanna,0
guddu paswan,0
jagdish lal,0
nitish negi,0
dinesh,0
tepu mohd,0
raj kamal,0
rohit @ jangu,0
dimpy,0
gaurav gupta,0
ramphal,0
sonu,0
shayampuri,0
balwan,0
anurag,0
uma ram,0
not known,0
chirag batta,0
jaipal,0
radheshyam,0
sumit sah,0
bawan yadav,0
jagdish singh,0
akshay,0
sanjay,0
jyoti prasad,0
ajay,0
prakash,0
jatin pal,0
shivam,0
shivam,0
suraj,0
jitender,0
jagdish,0
rajan,0
mahendra,0
surendra kumar mandal,0
rajeev kumar,0
sakil,0
mukesh,0
manish saini,0
sunder,0
arpit aroda,0
pachuram  verma,0
chote khan,0
krishan kumar @ pappu,0
mikel,0
manoj kumar,0
adil,0
anil kumar,0
monu,0
amir hasan,0
suresh,0
rajesh,0
ram naresh yadav,0
irfan,0
rampal alis ram lal,0
naseef,0
yogesh,0
alok,0
ashok kumar,0
saurabh pande,0
harish kumar pandey,0
nikhil urf jimmi choudhri,0
tarachand,0
pradeep kumar chauhan,0
rohit agarwal,0
mangal,0
laxmi narayan,0
istikar,0
pappu,0
rajesh,0
akhlish kumar,0
rakesh @bablu,0
vimal nepali,0
vimal,0
sanju,0
santosh,0
joginder singh,0
akhalak,0
harender,0
priju,0
nathani mandal,0
kamlesh kumar,0
tazaudeen @ kabadi,0
tirath,0
shishpal,0
mahtab ali,0
vinod kumar,0
ashwani,0
asha ram,0
ragib,0
mohd imran,0
ramesh,0
mithun malakar,0
ashwani kumar,0
deepak,0
mukesh,0
sagan lal chalan,0
avinash @ sandeep,0
sunil @ fouji,0
mohd. riyaz,0
viram singh,0
rakesh @ chand,0
sonu,0
karan,0
aasha mehta,0
shalender,0
kamal,0
gufran khan,0
aatif ali,0
ram vilas choudhary,0
chandra bhan,0
sachin,0
rahul kumar,0
karan,0
mukesh kumar,0
abhishek,0
deepak kumar,0
binja ram,0
sant mahendra singh,0
babu lal,0
shan mohamad,0
sabid,0
vinod,0
vijay,0
satbir @ sahil,0
parveen,0
amit,0
parveen,0
firoj,0
pawan @ pintu,0
imsaan,0
suresh,0
gorav kumar,0
mitnu & santhosh,0
santosh,0
ram gopal,0
mangilal,0
sonu @ vijay,0
anil sen,0
shri manoj,0
sahabbudin,0
vinay,0
sandeep kumar,0
manoj mahto,0
mohd kaif,0
gurbax singh,0
ashok kumar,0
sunil,0
manoj gupta,0
manjit singh tomer,0
shiva,0
amit kumar,0
karmveer singh,0
vikram panwar,0
salim,0
kavit,0
madhu ram,0
rakesh,0
rajan @ nazibula khan,0
pintu,0
arjun singh,0
faizan,0
rahul drall,0
sameer,0
guddu,0
anup,0
bhupender kumar,0
vishwjeet devnath,0
raisingh,0
vishnu,0
om prakash,0
mayank,0
amit kumar,0
rahul,0
ashok kumar,0
arif niyaz,0
amit kumar,0
amit kumar,0
amit kumar,0
mohamad abdul matin,0
amit rana,0
gurupreet singh,0
shiv singh,0
rajish,0
chiddu ram,0
saddam,0
mukesh s/o late raju,0
niranjan lal saini,0
dhanraj s/o sitaram,0
anoj kumar,0
swadhin beswal,0
vijesh sahu,0
sohan lal,0
ravi,0
amit,0
teenu,0
jauli,0
prkesh veer @ babuu,0
sanjeev rai,0
pawan kumar,0
anooj patava,0
raja,0
sahil,0
shrawan @ disko,0
raj kumar,0
deepak kumar,0
radhey shyam,0
shamshad,0
beeru,0
mohd rizwan,0
ajit singh @ sonu,0
atul,0
manish  kumar,0
sanjay gomes,0
jitu@jitendra rajpoot,0
ranpal singh,0
anuj kumar,0
rohit,0
anil,0
dharmveer,0
vishal @vaini,0
ramji lal,0
ritesh agrwal,0
sushmendra kumar @ chandan,0
anand kumar,0
vishnu,0
dinesh,0
mohit,0
rahish kha,0
pawna,0
virender,0
deepak kumar,0
prem kumar,0
shyam kumar,0
amit paande,0
jaynarayan  meena,0
bhagvati parsad,0
dinesh yadav,0
dinesh kumar,0
jisu,0
vipin kumar,0
balram @ toni,0
tak chand,0
lakhmi,0
kalu bhatiya,0
mangal singh,0
ajad rawal,0
akhilesh gupta,0
rajesh,0
umesh yadav,0
pradeep kumar,0
mohd ujjam,0
sameer,0
sachin,0
hemant,0
raja,0
ravi kumar,0
bhola,0
rakesh yadav,0
lokesh,0
tejpal singh,0
sonu @ devid,0
jagdish,0
premchand,0
hemant,0
mahender singh,0
rajesh ram,0
sunil kumar,0
salauddin,0
lakhan bajadur,0
rajeev kumar @ sandeep,0
mohd.asif,0
lekose joseph,0
makrud alam,0
rajiv,0
dinesh  sen,0
bapu lal dangi,0
rahul,0
arif,0
"karandeep singh ,@ balu",0
bittoo sahani,0
rakesh,0
munshi prasad yadav,0
ram murat singh,0
anwar ali,0
penzin kunga,0
deepak @ rahul saxena,0
mukesh gupta,0
seeta ram,0
gorav kumar,0
mohsin khan,0
dhram sigh,0
ayan @ akash,0
pawan kumar,0
manish kushwaha s/o ramesh,0
pankaj kumar,0
om prakash,0
tasleem,0
rakesh,0
choturam,0
santosh,0
vishal,0
govind,0
naresh,0
kalyan singh devra,0
dhiru @ vikky,0
ganesh kainee,0
dev kumar,0
sanchit gupta,0
siraj,0
vinod verma,0
pardeshi,0
mohit,0
lovely,0
rahul kaushik,0
hasir,0
mantu gupta,0
varun,0
shiv sahota @ karan,0
puran singh,0
rahul,0
kapil,0
ajay kumar,0
raj kumar,0
bundel sahni,0
partap singh,0
sunil janu,0
sonu,0
chand miyan,0
kiran or vikram,0
manoj kumar,0
shankar lal meena,0
neetu,0
bhagwan singh,0
dinesh kumar,0
rajesh kumar,0
lokesh,0
karan singh,0
ravi kumar verma,0
rajbir,0
anuj,0
manish @ tutu,0
akash,0
manish,0
soheb,0
waseem,0
dasharath,0
parveen,0
baga sathyanarayana,0
md alamin,0
sombir,0
shaturughyan chaudhary,0
kaushal,0
rajesh sharma @ raju,0
subham krishna,0
virender kumar,0
moinuddin @ chand,0
sonu s/o raj kumar,0
roshan lal,0
kailash,0
ram sharan yadav,0
jagdish chand,0
viplo sardar,0
dharambir,0
kadir ali,0
vishvnath sarkar,0
dilip,0
vishal singh,0
himanshu,0
ashok,0
mukesh,0
ram dhar,0
sunil kumar,0
subhash singh bisht,0
ravinder,0
kapil,0
sonu @ kalu,0
gaurav,0
kalpna,0
chanderbal tyagi,0
aman junuja,0
faizan khan,0
surender,0
mohd.  rajiq,0
lokesh s/o hari singh,0
amba lal,0
mohanlal,0
kalyan datt sharma,0
happy,0
vikram,0
shripal,0
sandeep,0
randhir singh parmar,0
dinesh kumar sawami,0
mukesh,0
roshan kumar,0
amit,0
akhilesh,0
surendra kumar,0
pawan,0
sanjay kumar,0
shakti,0
jitender@jita,0
nimesh narwani,0
mohd khalid,0
monu bansal,0
rajkumar,0
mukesh,0
gurmeet singh,0
pawan,0
bhupender singh,0
vinod,0
gaurav,0
jitender s/o arjun singh,0
manjeet,0
aashik,0
ruchit,0
vasuki thakur,0
danveer singh,0
subham jain,0
kulli,0
latur s/o gopal koli,0
mahud ansari,0
rajeev,0
rajeev,0
baniya,0
satbir,0
santosh mahto,0
rajan,0
krishan,0
matok,0
arjun singh,0
sunil kumar gupta,0
rekha,0
baburam,0
deepak,0
suman,0
brijesh kumar,0
aash mohd.,0
monty @ monu,0
jaidul ali sekh,0
ashok kumar,0
parmod,0
sunil kumar,0
manish,0
fiyaz ansari,0
ram ashray,0
devender,0
bajulal,0
shazad @ sanju,0
ram niwas,0
pappu,0
rajvi kumar,0
benay kumar dube s/o surendpati dube r/o baradaha,0
bachan singh rana,0
jhawar lal bakshi,0
sohan singh rana,0
nand kishor,0
deepak,0
prabhakar bisi,0
aamosh jacab,0
mithlesh kumar,0
nandi,0
bhoop singh,0
aryan,0
deepchand balai,0
jasvir,0
vikarm singh,0
sudhir singh,0
ram chander,0
abhishek,0
sahil,0
jagmohan,0
mukesh kumar,0
bharat,0
sachin,0
raeeyan,0
balbir singh,0
bijender,0
vinod,0
rajesh,0
roshan lal,0
narender,0
umesh,0
pintu,0
rahul,0
shakir @ bau,0
piyus,0
anshum,0
gensingh,0
yatharth @ yashodev,0
nadeem,0
vinod kaushik,0
aslam,0
aman,0
rohit,0
rahul kumar,0
lalit kumar,0
vikram kumar,0
bhagwan singh,0
hemant,0
narender,0
lakshaya sharma,0
hemant kumar,0
shivam,0
raju @ rajkumar,0
balraj,0
vikrant singh panwar,0
kulwant singh,0
balaram,0
rahul,0
dharamvir @ guddu,0
shivam mishra,0
soyab,0
deendyal,0
shakil ahmad,0
mukesh @ golu,0
mohd. marukh,0
dhramender,0
babuddin,0
salman,0
rizwaan,0
shubham giri,0
puran rai,0
ram kishore,0
deepak,0
sonu,0
mahendra yadav,0
hariram s/0,0
lalit alias lowan,0
rajesh saini,0
hakam singh,0
ajay,0
narender,0
dharmpal,0
narender,0
sunil kumar,0
satpal morya,0
prem kumar sharma,0
ruksar,0
dinesh,0
sanjay kumar,0
harish chand shringi,0
ashish,0
jitin @ chunni,0
gourav,0
suraj,0
mukul,0
matadeen,0
salman,0
ajay kumar,0
veerbhan,0
shispal,0
laxminarain,0
raju,0
surender singh,0
pappu kumar,0
moolchul,0
mhd. firoz,0
devender jain,0
muskan varma,0
rajeev sirohi,0
rajesh,0
nawab @ kallu,0
monupal,0
sanjeet kumar,0
ravi dutt,0
manish kumar,0
ritesh,0
rajender,0
dharvesh kumar,0
divaie chand,0
vijay kumar,0
sintu vishwash,0
surender singh,0
mahesh,0
sahdev tiwari,0
rakesh,0
manoj kumar,0
rajesh,0
mohd hasnain,0
sanjay,0
harjeet singh,0
nooruddin,0
vijay kumar,0
tek chand,0
mohd. ladla @ mohd. kaif,0
samir raj pal,0
"manoj kumar, jawalaprasad, r/o j.j. colony sawada,",0
puran,0
chand kumar,0
sonu,0
vishal @ bunti,0
manav,0
akshay kumar,0
gagan kumar,0
shambhu,0
tauseek,0
sokin,0
khairti lal,0
kunal kumar,0
devender puri,0
ramesh lal,0
sanjay kumar,0
mohd. aslam,0
bharat damor,0
alok kumar thakur,0
